UserID,productcode,review_rating
20733412,25988P2,4
8057579,6980FLR,3
13580982,3910GS76,5
8057579,2635GW,5
8057579,13102P2,5
13580982,5213MAORI,5
8057579,25490P3,4
20501669,2140JTEMA11,5
6123677,5657BRIDGECLIMB,5
14643574,3731CRYPTS,5
14643574,2168DXBAPTHTL,4
14643574,6183DINNERSAF,5
11079160,5560PRTBER,3
12871928,18650P1,5
13580982,6194HARBOUR,5
12871928,2850PREMUIM,5
12871928,2635POM,5
13580982,5320REST,5
12871928,3731COLOSSEUM_SMALL,5
11312847,2660SFOMON,5
8686223,34459P11,4
12871928,6367ATOUR10,5
21036036,2804MKS,5
12871928,6274FLORENCEVE,5
20463289,5250P15,5
20961921,3858EE004,2
1519911,6256SEGRIV,5
20689955,16576P1,5
20947934,29537P33,5
20689955,3731COLOSSEUMNIGHT,5
20311553,2882A,4
21059381,6283BOMDHARAVI,5
20977908,31697P3,5
19172967,3080NCRUISE,2
19172967,3817DISCOVER,5
19172967,3933STDBIKE,5
19545147,3695SBNC,3
19545147,3695SINRIVERNIGHT,2
19417391,24134P4,5
10719639,35533P1,1
10719639,19069P7,1
10719639,24445P13,5
10719639,41319P2,5
19864314,5096SFOHOHO,3
10719639,8678P4,5
19864314,36001P2,5
13502533,29541P1,5
20710675,2916BARCELONA,4
20710675,3142MONTSAGRADA,3
20634758,3242BEAUTIFUL,5
11176163,2640HOU,5
1216334,225003,5
20142894,2424SUPER,5
21069693,5621GEN,5
1216334,2250DAVI,5
21051575,3714CABWHALE,5
15646191,225002,5
20948335,5885MEXSUPER1,1
15646191,3310DH036,5
20206987,5423BNAAPTHTL_P,2
20959818,9872P7,5
20959818,3731OSTIA,5
20602792,2292WEST,5
20036644,6367CINQUE,5
20036644,32142P49,5
20036644,5070TUSCANY,5
20036644,32142P47,5
20036644,15693P17,3
20036644,21175P40,1
15646191,3310DH01,5
21095208,6351P6,5
395843,6173CITYROB,3
20583187,11131P1,5
341418,3887GT,5
20145723,5046STA_OTT,4
20206987,35041P1,5
341418,5921P11,4
21075004,5511NIGHT,1
20930690,2266GREG,5
395843,2382CPTHTLAPT,3
20206987,5423BNAHTLAPT_P,1
15324086,2050CL,5
15324086,2050RC,4
395843,13066P5,5
15324086,3731EXPRESSLOUVRE,5
20948335,5885MEXCHAP,3
20964994,10604P1,5
15324086,5045VERSAILLES,4
15324086,3193MSM_B,5
20946926,5256HLOCHNESS,5
15324086,2050FVN,5
20991214,6993LAKEBLED,5
16799100,3310DH05,5
16799100,2706LIFFEY,3
13990630,5823ARABATHS,5
13990630,30740P1,5
16799100,2626WALK,4
11485414,26327P8,4
16799100,5300CASTLES,5
16799100,5299CELTIC,4
16799100,5300BLACKCAB,5
16799100,8613P1,5
20832074,5293LIGHTS,5
16799100,2886PARTY,5
20952580,6109VALLEYS,5
16799100,6785DUBHOWT01,4
11485414,41070P5,5
8803701,3087MOLL,5
8803701,5135_W0002,5
20697432,3731TRASTEVERE,5
8803701,3961LEGENDS,5
8803701,5126_MLEI,5
18589957,3851D_FALLS,5
11485414,5189TRANOPY,5
20600819,28682P3,5
20600819,3858EE045,5
8803701,14112P1,5
18589957,6823GIGCHRIST,4
19975129,5034ROM9,5
17069695,3951WESTDLX,5
18974323,5602GTWWDT,5
20977036,5680NIGHT,5
18974323,5191JOURNEY,5
19415640,2928SFOAPTHTL,5
13561961,5112_B0024,5
19415640,2402MUIRWINE,5
21051298,25854P1,5
21051298,32277P1,5
20946711,9241P3,4
21021602,2784LAVA,4
8634432,6123TITANIC,5
21073603,6686HKTWWA,5
19058595,7072CLASS,5
19880182,2142TYO_F880_F830,4
8634432,3703P13,5
21048097,6687ATV,5
8634432,2032DUB_PASS,5
20654472,26501P1,3
8634432,8962P6,5
21007503,8115P2,5
19321594,6138CCT,4
20558837,3562LC,5
8634432,8625P3,5
19490305,6483ULTIMATE,5
21045476,3933BERSEGWAY,5
8634432,10851P1,5
17925998,5070FARMHOUSE,5
8806311,2382SC9,5
20443804,3858EE004,5
8806311,2382SC6,4
20443804,185211PARLON,4
8806311,2872ZV07,4
20443804,3858EE010,4
8806311,6404MILANONEDAY,5
18331784,17255P1,3
15858957,6494TRUFFLE,5
19996407,2925N6AC,5
4349865,6099ETNA,5
455531,16842P5,5
16600892,6721P10,4
455531,5207PAUA,5
455531,2744PCPT,5
455531,13010P1,5
455531,16842P6,5
4349865,6099AGRIGENTO,3
455531,5207PAUR,5
18771521,5084LASHIG,5
14219448,15693P23,5
20838174,9180P5,5
319714,5383SINTRACASCAIS,5
319714,14060P3,5
4349865,6099LIPARIVULCANO,5
19791843,5052BREAKFAST,5
16037345,6558RUM,5
20937193,5286FLLAPTHTL,1
20652150,225008,5
19791843,5293PAWN,4
17018168,5378LASAPTRND,5
18313015,5689PRTBCNMONT,5
21062813,15009P8,5
7000375,2635GW,5
16600892,2915BW,5
7000375,5717EIFFELTOWER,5
19791843,3533RRC,5
20835242,316001,5
20948187,5580ARC,5
7000375,7832P7,5
16600892,17462P20,4
20163436,2065CPT,5
19600944,2452BATH,5
19101114,2916BARCELONA,1
20729281,6267KHALIFA,4
20868894,5366KUY,4
20834475,15251P1,5
19101114,3394BCN01TAPA,1
15003452,2958PRTNAPLES,3
15003452,2428LEANINGTOWER,1
20962309,8962P43,5
21061569,3763GATEWAY,5
14411295,3627PARAPTHTLCDG,5
14411295,2050NP,5
19619987,2660SFOMUI3,5
14411295,9511P5,5
20523088,7128P2,4
20523088,3763GATEWAY,5
19240695,3780STROLL,4
14737171,5060VUN,5
14411295,3234PCT,5
19714297,29255P5,4
21091701,3206EXTREME,5
19714297,3731VATICAN,5
19714297,3731COLOSSEUM,5
19714297,5070CHIANTISAFARI,5
19728044,3858EE010,5
17267033,8747ONEWORLD,5
21035896,5808P22,5
17267033,3092FLRNIGHTSEGWAY,5
20019179,6980MIL,4
10566476,17244P5,5
15990600,3567SAILNZ,5
15990600,2906ATHFOOD,5
15990600,3567SAILNZ,5
10566476,32205P8,2
19035532,225512,3
20743656,5885P177,5
20019179,2872ZV07,5
15922910,2230S95,5
19035532,316001,5
20919626,9872P7,5
4395449,3731COLOSSEUM_SMALL,5
4395449,15693HOUSES,5
14425996,7414HBG,5
20831943,5391LISBEST4,5
14425996,6580P34,3
4395449,3058TIVOLI,5
20120529,2916REYKJAVIK,4
20120529,35149P4,1
4395449,2872ZV15,5
14174458,2142TYO_F880_F830,4
20497839,26971P3,5
20120529,2970AH12,5
20835320,6656RIDE,5
18999214,6754MORNING,5
20120529,2970AH150,5
21001719,37797P1,5
20126230,3731COLOSSEUM,5
20618294,5250LIBERTYELLIS,5
19148916,25014P2,5
19169712,2428TA,3
20126230,3731VATICAN,5
20692823,285016,5
1919808,5919P156,5
14205372,6279TPEPINGXI,5
19725301,35263P1,5
14205372,28941P1,5
21033367,25481P1,5
18146080,2970AH12,5
20988530,2660SFOWIN,4
125276,3153REDROCK,5
15406953,316002,5
20745098,13938P3,5
21051996,12596CITYTOUR,2
10455644,3685HKTSPEED,5
16441004,7312P5,5
15705800,5594NIGHT,4
15705800,3337SRSC,5
20424999,7137P2,4
20730494,3501M0003,5
15705800,7412P3,5
20228964,2958PRTVESUVPOMPEII,5
15705800,3633CRUISE3,5
20749837,6315IPCANA,5
20291879,6651BIOD,5
15705800,3633FRASER,5
20646012,3243WINE,4
20963917,5755PRTSXMHOO1,4
20749837,6315IPCORO,5
20562423,2336PRGHIDDEN_P,5
20562423,2190CEDT3A,5
19059880,24283GROUP,4
19059880,14982P29,3
19348420,6267KHALIFA,5
21017023,32073P36,5
19059880,6367CINQUE,4
12332038,2666REICH,5
19059880,6367TOUR8,2
21039020,5533PEKVBJA,5
20831491,2514PNHAPTHTL,5
20917215,33215P1,5
20831491,10106P1,4
20851790,8638P1,5
15913962,5516ST1,5
21046024,11769P7,5
20831491,5366KUW,5
21003950,2970AH29,4
21003950,2970AH12,4
20729228,5660P8,5
9576689,2876P24,5
19948562,3594P6,5
4610973,2142TYODIN1G,5
4610973,31721P1,5
19739035,5758GRXFLAMENCO,3
20228964,2916BARCELONA,5
20228964,5414PRTVLCOCEAN,5
19739035,6996ARABGRANADA,5
20363418,2428PISA_LT,3
20688481,3242ROCK,1
20363418,6557DINNERCRUISE,3
8598496,2550SAVEKW,5
1078097,2510KT001,5
1078097,6573FAULTY,5
1078097,6295LOBMG,1
20478075,5712MNLA01,4
20688481,3784TOPROCK,5
1078097,8613P1,5
1078097,225006,3
16616359,7329P1,4
21069858,20455P48,5
1078097,6570SEN,5
21069858,20455P55,5
21069858,20455P54,5
20761017,3181GOWEST2,5
20761017,3181GOWEST1,5
20242425,3115M1_M2_M3,1
108110,24283GROUP,2
20991766,5752P38,5
6417767,3780STEAMDIN,5
6417767,2452POTTER,5
6417767,3858EE023,5
6417767,225005,5
7875495,3998_765,5
21069858,20455P47,5
20707361,7329P1,4
20707361,5060VUA,5
20707361,16653P2,5
148410,5885MEXAPTRND,1
8896279,15693P17,5
8896279,3058VATICAN,4
8896279,3731COLOSSEUM,5
9685785,2452L02,5
9685785,5024NIGHT,5
20517685,5326HEIDELBERG,5
20517685,5326NEUROTHEN,5
4687045,3627PARHTLAPTCDG,5
20517685,5326FRARHINE,3
12505863,6056P17,4
12505863,31254P9,5
20638699,3891LONAPTHTL_S,5
20638699,6518IV17095,3
20638699,23256P1,4
20638699,3858EE021,4
8708261,5042NYCBAT,5
8708261,5096CHICAGO,5
20204317,6349VIPDC,5
11248880,2050GLO,5
11248880,5717OPERAGARNIER,5
4219506,6404DUOMO,5
4219506,2872LASCALA,5
4219506,3731MILANSWITZERLAND,5
4219506,23604B,5
4219506,2495TOUR2,1
11248880,2428TA,5
11248880,2428PISA_LT,4
11248880,2635VENICESS,4
20621946,5239FTEICE,5
20462028,8163P1,5
20290214,5778SVQELECBIKE,5
20290214,5819MLGTAPAS,5
20462028,13616P5,5
20283139,3627PARHTLAPTORY,5
19729487,13441P3,1
19729487,11301P63,5
21092774,11143P5,5
20517685,5326STRASBOURG,5
20517685,5326STRASBOURG,5
19038640,3731VATICAN,4
19038640,5034P45,4
21023695,19114P1,5
20041092,3026B12,5
19883908,3731VESUVIUS,5
20711751,32280P1,5
15795052,3675WSH,2
20517685,5326STRASBOURG,5
16534246,5010SYDNEY,5
20766665,36001P2,5
20043817,36855P1,5
20540462,5507EVORAWINE,5
165232,2140JTEMA07,5
165232,13557P1,5
12173770,3951WESTDLX,5
12173770,3593RP,5
12173770,5250LIBERTY911,5
14220753,5550_004,5
7408224,3316PVTRND,1
13171408,5701NICEFOODTOUR,5
13171408,2356NCE10,1
13171408,3705PEN10,4
11490170,3181GOWEST1,5
19882901,9158P2,5
19882901,2512BWALK02,5
18462515,5243MP1DAY,4
14097326,3784TOPROCK,5
20327617,7154P5,5
20327617,7154P1,5
20801073,8642P4,5
20486290,26252P5,5
19811602,5755PRTSXMHOO1,5
20486290,2872ZV19,5
20486290,8418P1,5
19175730,26405P4,3
21021750,3731BESTFLR,4
17932724,25420P1,5
21021750,7152P5,1
20081723,3262_CAIRNS,5
6811815,6823GIGCHRIST,1
15497609,5299CELTIC,1
15497609,2916DUB,5
15497609,5300CASTLES,5
20349097,6980ROME,5
13968537,7809P1,5
19220586,2570KURANDA,5
13968537,7251P1,5
13968537,3234PCT,5
19220586,6121P9,5
20696966,3675HKIT,4
6897975,6721POMPEIIPRV,5
18978989,5034P45,5
20601818,5112_B0024,5
18978989,3731VATICAN,5
19191811,6999GOLDEN,5
19191811,6883GOLDENTRIANGLE,5
19191811,6109CAMEL,5
8973172,36271P4,5
7742566,17184P2,4
7742566,2890_B0001,5
19727768,19114P3,5
19995596,13859P5,5
19995596,30408,5
17559347,5717OPERAGARNIER,5
17559347,7845P10,5
8896149,35593P16,5
21061739,3731COLOSSEUM,4
21065540,35834P1,5
2026692,3731POPE,5
2026692,3731POPE,5
2026692,2958PRTNAPLESPOMPEII,1
10332661,8254P4,5
14376055,5070TUSCANY,5
21004353,20268P1,5
21054229,2660SFOMUI1,5
15967291,22168P1,5
14376055,6785PRGKUTN01,5
14376055,7205P1,5
21076630,8389P11,5
18559714,2140SAGRADA,3
20164440,7423P1,5
14266109,5378LASAPTRND,3
20866807,5890MLGSEGWAY,5
14266109,3951SRB,3
20870281,18262P1,5
20578715,5209JRSAPTHTL,1
17223258,3695SINAPTHTL,5
13878079,5034P56,5
21055369,5595MASTERS,5
20621504,5221EVERGLADES,3
13878079,12438P1,5
19902378,10195P9,5
19600298,41284P1,5
13878079,5835P29,5
7970774,2230M10,5
7970774,2230M10,5
7970774,3181GOWEST1,5
20931475,3321WALK,4
20499473,22869SAGRADAEXC,5
20499473,3142BCNMEDIEVAL,4
20959386,24319P1,5
20854056,13616P11,5
5794512,7100CONCERT,5
5794512,2635DOGES,5
5794512,2382DBNHTLAPT,5
18705803,16688P1,1
18705803,16688P1,5
18705803,16688P1,4
17715692,3991OR_ATV,5
20594029,3731OSTIA,5
20988864,2325ORKING,5
13768533,19309P15,1
17599193,6183CAMELSAFARI,5
20966095,3731VATICAN,4
21153333,,4
14139191,22429P4,5
20697958,5034P73,5
20884180,16383P1,4
20697958,2428M1M2,4
20697958,13102P4,4
20697958,2872LASCALA,4
17408621,6794P8,1
20977308,6073CEX,1
19811602,5226PRTSKBPAN,5
20854056,32936P1,5
20709943,6573FAULTY,4
6525965,5549BOGCITY,5
8029933,2140JTCDS14,5
8029933,7414AJB,5
8029933,7414HBG,5
12868793,6109CAMEL,4
19811602,41070P2,5
20817047,5885CUNCHI,5
12868793,25014P1,5
20423840,15041P15,1
20991553,2550LIN2A,5
16699014,16658P15,4
20947093,17490YOUDRIVE,5
14518819,24308P8,4
14518819,2970AH33,2
14518819,16698P5,5
10027408,3864MADAPTHTL,4
14518819,5548NYCAPTHTL,3
10027408,5830WINETAPAS,5
14518819,13471P19,4
20516388,7793P25,5
20516388,10193P19,4
16697552,2484_01,4
15743741,6719REPPHARE,5
15022741,3112BROOKLYN,5
20018978,3891LONAPTHTL_P,5
20018978,6295LOWRG,5
20018978,3891LONHTLSTN_P,5
20018978,3627PARGARE_P,3
20018978,5460P10,5
20726630,6964P11,5
19911065,6914P12,5
15082933,5837SEGACROPOLIS,5
15082933,14982P30,5
15082933,5461P33,5
15082933,5299MOHER,1
20427421,17428P1,4
20783560,7205P1,5
15082933,2548WW,5
21047838,5378LASAPTRND,2
15082933,3092SEGWAY,5
15082933,5509LSBSGWYFOOD,4
6516699,3431UHDT,5
15082933,5383FATNAZOBIDOS,5
6712541,2382SC1,3
14445908,6267KHALIFA,4
17003781,2315STTAPTHTL,5
14445908,6579RED,5
21083390,39401P1,1
20989145,29956P2,5
20759842,5936WHOWALK,4
7818685,5263JPUA,5
21059022,31320P4,5
20674734,7674MERZOUGA,5
19254894,7160AQUAV,5
1417870,5383FATNAZOBIDOS,5
1417870,36731P1,5
1417870,31405,5
1951257,5022MOULIN,5
19254894,6267FERRARI,4
1951257,5191AAHT2,5
20542221,2624ABUDHABIHOP,5
20868557,19114P6,5
20542221,8264P34,4
20542221,12596P7,5
20542221,12596DXBTOUR,4
20542221,12596ALAIN,5
20819624,7249P3,5
20819624,19170P1,4
19996407,2438FDBIGCAT_CNS,4
19343723,2484_01,1
19343723,8753P26,5
19343723,13877P22,4
19343723,13877P22,4
11416537,3124CAI18,1
11416537,5070FLORENCEVESPA,5
11416537,2428C1,5
11416537,2466GLAD,1
11416537,7086MFMTOWERCLIMB,5
20285625,6025BATOBUS,4
20744098,2916ATHENS,5
20973073,3731VERSAILLES,5
20917229,5752AUSCH_TRANS,5
20285625,7845P10,1
19885281,2434MOB,1
20963159,2194EXCL,5
12341912,2200FLANDERS,5
12341912,8638P1,5
12341912,18564P2,4
10341475,2635DOGES,5
19773903,3058VATICAN,4
19773903,5965FLOFOODIES,5
19773903,2495ABTOUR2,4
20578359,6729P35,5
20558381,37849P2,5
20849615,2932MPC,5
11794960,6173CITYROB,5
11794960,2382SC1,5
9892751,7239P1,5
20850488,7365P1,5
19995380,2495ABTOUR2,3
19687183,2280125,5
19687183,2280125,5
16532143,5096LASHOP,5
16532143,3951WESTDLX,5
20867585,6295LOCLG,5
21050354,27424P2,5
20977941,6271SUNSET,3
19929674,2666MUSIC,5
20959199,3731P138,5
12750561,26254P13,1
20209016,2402MUIRWINE,4
9741025,35862P19,4
20379605,2168DXB002,3
20304635,8613P1,5
14167670,6172MADTAPAS,5
20379605,6328YELLOW,5
20725284,6582P6,5
20725284,6764P2,5
20986740,3817DISCOVER,5
20868131,2958VP,4
18723953,3685BKK27,5
16205406,6272WALK,4
20972323,5776HIDDENATHENS,5
21058792,3378LUNCH,5
20409025,5487XIAHYLAPT,5
20360941,3857BOS,5
226131,25014P1,5
20948324,5251FLEXI,4
20777991,5060VUN,5
20777991,8364P4,5
20593876,13799P6,5
18834734,2928LAXAPTHTL,4
18834734,2928LAXHTLAPT,2
20593876,3685PRTBKKGRANDSHOP,5
20593876,6686P83,5
11010621,5119P8,4
21015514,5055SSHT,5
21015514,236063,5
2294285,17646P14,5
17520346,3728LUNCH,4
17520346,9349P23,5
17520346,3780ST,5
20886184,12953P1,5
15052533,2625AL,3
13520011,5221EVERGLADES,3
13520011,2625NIAGARA,5
13520011,3705KUL25,5
13520011,7854P8,4
15052533,6780DMZT1,3
13520011,7902P5,5
15052533,5355KRUA,5
15052533,5355KRUA,5
6539726,3243WINE,4
6539726,3237EXBUS,4
15052533,5352HKUF,3
15052533,3675MFDT,5
15052533,3675LMVL,3
20937228,2142TYO_A100,5
20937228,5263JPUC,5
15052533,3685BKK26C,5
20937228,2142TYO_F800_F820,4
15052533,8079P5,4
15052533,5588GETSONEPD,5
15052533,2624DUBABUHOP,5
15052533,6183DINNERSAF,5
13104688,6980ROME,1
12683122,3181GOWEST1,5
15052533,7055ISTONE,5
15052533,5209ISRAEL,5
20400621,3665DPS51K,4
15052533,3958EXPNYC,3
15052533,5423NYCAPTHOT_P,4
15052533,3242NYCJER,5
15052533,8747ONEWORLD,3
21060881,20961P6,5
2265536,5674SSGAUCHA,5
2265536,2198SVQFLAMENCO,3
14437448,3675HKIT,4
2265536,3987REEFWORLD,4
2265536,3657SFWT,3
14437448,3685BKK26C,4
14437448,7137P3,4
21060881,20961P4,5
2265536,7167P11,5
20348254,7222P4,5
20631084,9376P4,5
20631084,3731COLOSSEUM,5
20631084,2635POM,5
20631084,2876P31,5
16524861,5034ROM16,5
20425516,2850PREMUIM,5
20425516,2666MUSIC,5
20425516,3885JUNG_ZRH,4
20425516,3885SW301ZHR,5
19557567,2142TYO_F800_F820,5
19557567,2142TYO_F800_F820,5
13009744,5292P25,5
13009744,3731VATICANVIP,5
13009744,5476TUSCANYROM,5
13009744,3731COLOSSEUM_SMALL,5
18697879,3731VATICAN,4
18697879,7207P1,4
18697879,6367P15,1
18697879,228699GUELLEXC,3
18697879,5582BCNCOOKING,5
18697879,30495P4,5
10468599,2142TYO_A020,4
18616758,20949P8,1
14659006,3911P70,5
18616758,20949P8,2
13010292,3911P70,5
10468599,2142TYO_F800_F820,4
16046340,19286P1,5
19326942,8554P3,5
20225505,22869SAGRADAEXC,4
6805076,5070CHIANTISAFARI,5
15352954,2455AUAAPTRND,3
19846112,6980P29,3
20852959,7428PROSECCO,5
14330061,2510KT001,5
19846112,7415P2,5
19846112,22658P12,5
20782245,6392SAFARI,5
18955066,2630ALCATRAZ,5
14871401,34217P1,5
19626844,5070TUSCANY,5
20870727,2042SIC_04F,5
20779555,3807SS,5
15440231,2452T12,5
19458392,14824P1,5
19458392,9158P2,5
17300620,2988LONDONEYE,5
19458392,22869SAGRADAEXC,4
19388838,9511P11,5
19973624,10121P21,4
20583219,2476PUJAPTRND,5
19121950,5052BREAKFAST,5
20583219,17793P4,5
19364629,2872P57,5
20583219,19114P8,5
19431563,6279TPEULTIMATE,4
14847783,6159P12,5
14847783,2050DC,5
20618088,5750CONNEMARA,4
20674600,3627PARAPTHTLCDG,5
20674600,3627PARHTLAPTCDG,5
19256375,26601P9,4
19256375,3207LON7,3
19256375,3562LC,4
19256375,10706P3,4
11095594,3891LONAPTHTL_S,5
8057579,5752KRKAPTHTL,4
9751088,3455QUEBEC,5
9751088,5046PRTBOSOTT,5
20823030,2495TOUR2,5
19344470,5191AAHT2,4
19344470,5378LASAPTRND,3
20634770,9105P3,4
14317363,5560CAMP,4
14317363,2036BERLIN,5
14317363,2036BERLIN,5
14317363,2666MUSIC,4
14317363,2666MUSIC,4
14401369,7806P6,5
20322408,2970AH29,4
14401369,7806P1,4
11212252,31815P8,4
20867585,6295TRADB,5
19434959,2466GLAD,5
20782669,3310DH11,5
20598862,7427P1,5
15833760,5688P8,4
14759761,8515P6,4
14759761,3138LONDON,1
14759761,2452T1,5
12047896,8754P32,3
20833045,3140_27,5
19723632,2460JUNG,4
18486676,2280AAHT,5
20284582,3685HKT05,3
20284582,3685HKT26C,4
20284582,18919P6,5
20324493,11000P1,5
19735313,9085P4,5
5581882,2280AAHT,4
13507083,2988LONDON_EYE,5
13507083,2050GLO,5
19954863,2512BCARD,3
19581785,5070CINQUE,5
19581785,3731VENICEGONDOLA,3
18387691,5885CUNCHI,5
16557893,18262P1,5
18513223,2140JTEBA07PM,2
19103333,2785MORSNORKEL,5
18513223,6541P16,4
18513223,18971P1,5
19173030,7458P3,5
20869206,3731VATICANFR,5
20696139,5885TULUM,4
20516458,5084LASHIG_HH,5
20516458,7033ACAFOOD,5
20516458,9424P25,1
17905865,23746P1,5
20082137,23941P1,4
17296002,6356GAA,5
1931145,7195SEPT11,5
12049553,5010HOBART,4
17336930,5461POTTERSTUDIO,4
17336930,3675OPMK,1
20379957,5617ARCACHON,5
18219380,5262CNUD,4
10583063,3685BKK21P,4
18219380,7137P30,5
10583063,3685BKKHTLAPT,4
10583063,36228P1,5
10583063,3685HKTAPTHTL,4
19372418,3731VERSAILLES,5
19997853,6980PRTPALMERO,1
12590087,5990HUUE,5
14300988,2142TYO_F800_F820,5
17902235,32915P4,5
5711013,30740P1,5
20635579,3378_3DAYPASS,5
20635579,3378DINNER,4
10853109,3071HG,4
7223422,3675PRTHKGFULL,5
10853109,5163KYO201,5
19976921,7245P30,5
19213527,3242NYCLION,5
19213527,24453P3,5
13926781,3731VATICAN,5
10167487,3864BCNAPTHTL,5
13926781,2635POM,5
10167487,2916BARCELONA,4
10167487,2512MUS,5
10167487,3142MONTSAGRADA,3
19995769,7414HBG,5
20797890,3951WESTDLX,5
19238146,34253P1,1
19664681,2104CSEG2,5
20016750,3378GOLD,5
20016750,3378WHALE,2
20016750,2230S15,5
20602198,17255P1,5
20803451,5096SFOHOHO,5
372087,26853P1,5
9607886,5934CHIHULY,5
2,31697P3,5
2,14998P9,5
20384945,13010P4,5
17428044,13441P3,4
20868753,2140JTEBA07PM,3
20868753,3142BARCELONA1,5
18611122,5045VERSAILLES,5
20537913,5902PORTOSEGWAY,5
20537913,12546DOUROVALLEY,5
20018960,6463BONSEN615,5
20621855,5769ARLINGTON,5
19236444,5096DCHOHO,1
20868431,5304HAVANA,5
20593775,3140_27,5
20167892,2140BCNPARKGUELL,5
20167892,23689P7,1
2,16383P1,5
20329747,3455PRTYQBMF,4
20694980,22796P2,5
20467222,5292P25,4
8093208,2970AH29,5
8093208,2970AH35,2
20820633,5889GHOST,4
6633317,3142THREECOUNTRIES,4
18387645,38798P1,5
6633317,3595SAVER3,4
20303346,6557DINNERCRUISE,5
11119139,2950PRTDUDCLT71CS,5
6633317,2190CEDT6,4
14626186,2484_14,4
20441804,6785DUBHOWT01,5
2240715,5070TUSCANY,5
18099563,20863P2,5
19196534,2932MPC,4
18536757,2140SAGRADA,5
8835050,30023P1,5
15965996,5885P168,4
10268040,3731VATICAN,5
10268040,2140BCNHOP,5
10268040,2140SAGRADA,5
10268040,3142MONTSAGRADA,5
10268040,2140JTEMA11,5
10268040,2140MADRIDHOPON,5
10268040,13401P8,5
10268040,5383FATNAZOBIDOS,5
10268040,11392P10,5
1970066,2776GUINNESS,4
1970066,3627PARHTLAPTORY,4
17262576,5096DCHOHO,4
14144419,5046PRTSANHOHO,5
14144419,31024P5,4
18772059,2052SIC_02,4
18845900,24322P1,5
2257123,3058ANCIENT,4
15645045,3555_04,5
19712196,2550DINNER_LOV,5
15645045,3555_04,5
19712196,6926P7,4
1842546,5243IQSINCHI,5
19712196,2200DEB01,3
19712196,2452T1,5
20637322,5191AAHT2,5
20749038,6384PARKCITYCO,4
13839236,5694NOHOHO,5
19946900,228699MONTSERRATEXC,5
20709494,5232PUECHO,3
20765746,5885P181,3
19759543,2916BARCELONA,5
20597438,5046WAS_OTT,3
8261845,5034COOKING,1
7367932,3817DISCOVER,5
15438474,2142TYO_A100,5
20443915,2770HIGH,3
10224237,225005,5
18729530,6896MOABRAFT,5
1369356,12729PARAGLIDE,5
17449191,13102P7,4
16762208,225003,5
1369356,6372FOODFERR,5
20056453,8754P1,5
20056453,2550LIN15,5
14847161,3253OSPREY,5
18885735,9872P7,5
19405638,5707HNLAPTRND,4
20728605,7372P8,4
20711257,6260SQUARE,5
20519053,3685BKK11P,5
10717895,7846P1,5
20711327,5595CHARM,5
18008463,2140JTEMA06,4
6783823,6343SMALLBCN,5
18008463,2140JTEMA23,4
6783823,2140JTEMA23,5
18008463,22869PRADOEXC,4
6783823,6980ROME,5
18008463,8469P1,5
6783823,2972AA,5
17093794,5766CORO,5
19948262,3695NOCT,5
19948262,3695ZOOMC,5
339184,5119P10,3
11115161,6455NOLAAIR,5
11115161,24048P1,3
16034013,5084LASHIG_HH,4
20873221,3142PYREN,5
20873221,8379P3,5
14113495,3685BKK26C,4
4321243,2142TYO_F800_F820,2
1083129,2280LI_5H,5
19883732,28501,5
20555996,3153DTHVALLEY,5
14174184,6173CITYROB,4
20403617,22325P1,5
10168610,2140SAGRADA,4
20779489,6283BOMDHARAVI,5
20759603,9398P59,5
15225829,3731VATICANVIP,5
20323148,18678CS,5
15225829,3731COLOSSEUM,5
15225829,15693P13,5
17900022,3132SMB,1
7828202,3627PARAPTHTLCDG,5
7828202,3627PARHTLAPTCDG,5
19948076,3262P17,5
1472867,5022MOUDIN,1
5933657,3140ACROWALK,3
17101115,3731VATICAN,5
20649984,2390GRET15,5
7316185,3858EE065,5
7316185,3858EE004,5
10019801,2928LAXAPTHTLLGB,5
10019801,2928LAXAPTHTLLGB,5
10019801,2292AIRBOAT,5
20748191,12862P2,5
19209653,225005,4
18847085,6040ROMCARD,2
13662465,2036PARIS,1
13662465,8678P16,5
5926716,2452HARRODSLUNCH,3
16550526,6175EXPERIENCE,5
5926716,2916MALTAPRT,4
5926716,2916ATHENSPRT,4
5926716,6980NAPPRT,5
20479599,3186OPCL,3
20750041,5707OGGHTLAPT,5
14065593,2855MANATEE,4
14065593,2855KENNEDY,5
14065593,26315P7,4
14065593,7506P3,1
19191809,5313P22,4
19101942,3627PARHTLAPTCDG,5
17836436,3124CAI18,5
5024187,3453TG1,4
20517213,12855P12,5
19389476,6999SMLATLANTIC,4
20083312,6607SCENIC,4
20082584,3087MT2SDS,4
19515944,5042NYCSPI,5
9209354,5049VASARI,5
5010174,5548NYCAPTHTL,3
19929484,5419MONACOCANNESPRT,4
19929484,3731VATICAN,5
20484301,8954P3,5
5010174,5694NEWYORK,3
19929484,6048P10,4
19623029,17139P1,5
20225040,6833LOST,5
19373608,20609P1,5
19932466,7414AJB,4
19714154,3731OSTIA,5
19373608,3463AR1,5
19373608,5558BMV,5
19373608,39604WD,5
20401974,20268P1,5
20303832,5070FARMHOUSE,5
20303832,3731COLOSSEUM,4
19373608,5647ZIPTREK,5
18754884,5010DARWIN,5
7133825,9433P4,4
17348394,2142TYO_VJNKH3KNE,5
20307971,3533DEATHVALLEY,5
15725715,2970AH12,5
